b'P',331,2,04:58:41,0,b'B',99,b'AMD',20.75,18890
b'P',331,4,04:58:41,0,b'B',100,b'AMD',20.75,18891
b'P',331,6,04:58:41,0,b'B',1,b'AMD',20.75,18892
b'P',331,4,04:59:09,0,b'B',396,b'AMD',20.75,18903
b'P',7943,2,04:59:34,0,b'B',50,b'UGAZ',38.44,18906
b'P',7866,2,04:59:55,0,b'B',130,b'TWTR',32.0,18907
b'P',8093,2,05:00:10,0,b'B',6,b'V',135.92,18910
b'P',5955,6,05:01:58,0,b'B',573,b'PCG',13.55,18937
b'P',381,2,05:02:40,0,b'B',6,b'AMZN',1620.77,18946
b'P',381,2,05:02:41,0,b'B',7,b'AMZN',1620.77,18947
b'P',5084,2,05:03:43,0,b'B',250,b'MLNX',95.2,18958
b'P',331,2,05:04:02,0,b'B',200,b'AMD',20.78,18961
b'P',381,2,05:04:03,0,b'B',2,b'AMZN',1620.77,18962
b'P',381,2,05:04:15,0,b'B',10,b'AMZN',1620.77,18965
b'P',5628,2,05:04:19,0,b'B',4,b'NVDA',134.2,18966
b'P',381,2,05:04:34,0,b'B',4,b'AMZN',1620.77,18967
b'P',331,2,05:05:11,0,b'B',5,b'AMD',20.77,18975
b'P',8093,2,05:05:50,0,b'B',233,b'V',135.92,18980
b'P',7804,2,05:06:32,0,b'B',37,b'TSLA',298.15,18990
b'P',14,2,05:06:52,0,b'B',27,b'AAPL',162.62,18992
b'P',381,2,05:06:57,0,b'B',4,b'AMZN',1620.49,18995
b'P',8707,8,05:06:59,0,b'B',200,b'ZVZZT',10.02,18999
b'P',2728,2,05:07:02,0,b'B',100,b'FB',145.62,19000
b'P',676,2,05:07:13,0,b'B',181,b'BABA',159.92,19010
b'P',14,2,05:07:28,0,b'B',93,b'AAPL',162.63,19015
b'P',331,2,05:07:28,0,b'B',100,b'AMD',20.77,19017
b'P',5628,4,05:07:28,0,b'B',118,b'NVDA',133.85,19019
b'P',2728,2,05:07:40,0,b'B',1,b'FB',145.62,19024
b'P',5217,2,05:08:37,0,b'B',300,b'MSFT',103.97,19041
b'P',381,2,05:10:14,0,b'B',73,b'AMZN',1619.5,19064
b'P',381,4,05:10:14,0,b'B',30,b'AMZN',1619.35,19065
b'P',676,2,05:11:03,0,b'B',30,b'BABA',159.92,19077
b'P',5628,2,05:11:11,0,b'B',70,b'NVDA',134.2,19078
b'P',381,2,05:11:12,0,b'B',100,b'AMZN',1616.56,19079
b'P',381,4,05:11:12,0,b'B',51,b'AMZN',1616.36,19080
b'P',381,4,05:11:12,0,b'B',20,b'AMZN',1616.0,19083
b'P',5955,4,05:11:24,0,b'B',709,b'PCG',13.55,19097
b'P',14,4,05:11:50,0,b'B',200,b'AAPL',162.72,19100
b'P',5084,2,05:12:02,0,b'B',100,b'MLNX',100.27,19106
b'P',5084,4,05:12:02,0,b'B',100,b'MLNX',100.58,19107
b'P',5628,2,05:12:57,0,b'B',40,b'NVDA',134.18,19125
b'P',7297,4,05:13:02,0,b'B',69,b'SQ',70.29,19127
b'P',3410,2,05:13:16,0,b'B',3800,b'GOGL',5.05,19128
b'P',7297,2,05:14:19,0,b'B',200,b'SQ',69.8,19152
b'P',5265,2,05:14:27,0,b'B',62,b'MU',38.11,19156
b'P',5084,2,05:14:46,0,b'B',100,b'MLNX',100.06,19206
b'P',676,4,05:14:53,0,b'B',289,b'BABA',159.92,19219
b'P',381,2,05:14:55,0,b'B',100,b'AMZN',1618.01,19221
b'P',3410,2,05:15:21,0,b'B',1200,b'GOGL',5.04,19238
b'P',3410,2,05:15:21,0,b'B',1200,b'GOGL',5.04,19239
b'P',3410,2,05:15:21,0,b'B',446,b'GOGL',5.04,19240
b'P',3410,2,05:15:21,0,b'B',754,b'GOGL',5.04,19241
b'P',3410,2,05:15:21,0,b'B',790,b'GOGL',5.04,19242
b'P',3410,2,05:15:21,0,b'B',300,b'GOGL',5.04,19243
b'P',3410,2,05:15:21,0,b'B',310,b'GOGL',5.04,19244
b'P',3410,2,05:15:21,0,b'B',100,b'GOGL',5.03,19247
b'P',3410,2,05:15:26,0,b'B',100,b'GOGL',5.03,19248
b'P',3410,2,05:15:31,0,b'B',100,b'GOGL',5.03,19249
b'P',8093,2,05:16:08,0,b'B',20,b'V',135.92,19278
b'P',6449,2,05:16:16,0,b'B',400,b'QQQ',162.66,19283
b'P',5084,2,05:17:40,0,b'B',90,b'MLNX',100.06,19324
b'P',14,8,05:18:12,0,b'B',100,b'AAPL',163.0,19337
b'P',5084,2,05:18:31,0,b'B',10,b'MLNX',100.06,19340
b'P',3410,2,05:18:39,0,b'B',100,b'GOGL',5.02,19345
b'P',6836,4,05:19:56,0,b'B',100,b'SAP',102.47,19375
b'P',7688,2,05:21:40,0,b'B',200,b'TME',15.62,19395
b'P',676,6,05:22:23,0,b'B',25,b'BABA',159.85,19412
b'P',5084,2,05:22:53,0,b'B',200,b'MLNX',98.03,19423
b'P',272,4,05:23:17,0,b'B',96,b'ALGN',207.35,19432
b'P',14,2,05:24:31,0,b'B',10,b'AAPL',163.12,19455
b'P',14,2,05:24:58,0,b'B',10,b'AAPL',163.12,19472
b'P',7804,2,05:25:21,0,b'B',1,b'TSLA',297.5,19476
b'P',7804,2,05:25:22,0,b'B',20,b'TSLA',297.88,19477
b'P',5138,2,05:26:20,0,b'B',50,b'MO',46.89,19504
b'P',5138,6,05:26:20,0,b'B',50,b'MO',46.9,19506
b'P',7804,2,05:26:59,0,b'B',20,b'TSLA',297.77,19515
b'P',6419,2,05:27:46,0,b'B',50,b'QCOM',49.3,19529
b'P',7688,2,05:27:58,0,b'B',100,b'TME',15.62,19533
b'P',331,6,05:28:27,0,b'B',250,b'AMD',20.87,19543
b'P',331,4,05:28:28,0,b'B',300,b'AMD',20.87,19546
b'P',5628,2,05:28:47,0,b'B',12,b'NVDA',134.0,19552
b'P',14,2,05:29:06,0,b'B',15,b'AAPL',163.29,19562
b'P',14,2,05:29:07,0,b'B',400,b'AAPL',163.29,19563
b'P',331,6,05:29:14,0,b'B',644,b'AMD',20.9,19571
b'P',331,4,05:29:18,0,b'B',56,b'AMD',20.9,19578
b'P',537,2,05:29:34,0,b'B',30,b'ASML',174.55,19584
b'P',537,4,05:29:34,0,b'B',30,b'ASML',174.55,19585
b'P',8093,2,05:29:35,0,b'B',9,b'V',135.92,19586
b'P',5217,2,05:30:45,0,b'B',6,b'MSFT',103.96,19620
b'P',14,2,05:31:09,0,b'B',50,b'AAPL',163.22,19622
b'P',14,2,05:31:20,0,b'B',50,b'AAPL',163.22,19624
b'P',14,2,05:31:48,0,b'B',25,b'AAPL',163.22,19631
b'P',676,4,05:32:20,0,b'B',1000,b'BABA',160.0,19647
b'P',3410,2,05:32:20,0,b'B',100,b'GOGL',5.02,19648
b'P',3410,2,05:32:21,0,b'B',1000,b'GOGL',5.02,19652
b'P',14,2,05:32:31,0,b'B',100,b'AAPL',163.38,19661
b'P',5217,2,05:33:19,0,b'B',9,b'MSFT',103.96,19687
b'P',676,4,05:33:43,0,b'B',649,b'BABA',160.0,19696
b'P',5628,2,05:33:50,0,b'B',5,b'NVDA',134.0,19700
b'P',1078,10,05:34:11,0,b'B',600,b'BTI',33.85,19708
b'P',6419,2,05:34:54,0,b'B',25,b'QCOM',50.01,19717
b'P',7943,2,05:35:41,0,b'B',100,b'UGAZ',38.78,19737
b'P',7297,2,05:35:56,0,b'B',100,b'SQ',69.73,19742
b'P',331,2,05:36:33,0,b'B',400,b'AMD',20.89,19756
b'P',179,2,05:36:42,0,b'B',100,b'AGNC',18.05,19758
b'P',179,4,05:36:42,0,b'B',100,b'AGNC',18.05,19759
b'P',179,6,05:36:42,0,b'B',100,b'AGNC',18.05,19760
b'P',179,8,05:36:42,0,b'B',100,b'AGNC',18.05,19761
b'P',179,10,05:36:42,0,b'B',100,b'AGNC',18.05,19762
b'P',179,12,05:36:42,0,b'B',100,b'AGNC',18.06,19763
b'P',179,14,05:36:42,0,b'B',100,b'AGNC',18.06,19764
b'P',179,16,05:36:42,0,b'B',100,b'AGNC',18.06,19765
b'P',179,18,05:36:42,0,b'B',100,b'AGNC',18.06,19766
b'P',179,20,05:36:42,0,b'B',100,b'AGNC',18.06,19767
b'P',179,22,05:36:42,0,b'B',100,b'AGNC',18.07,19768
b'P',179,24,05:36:42,0,b'B',100,b'AGNC',18.07,19769
b'P',179,26,05:36:42,0,b'B',100,b'AGNC',18.07,19770
b'P',179,28,05:36:42,0,b'B',100,b'AGNC',18.07,19771
b'P',179,30,05:36:42,0,b'B',100,b'AGNC',18.07,19772
b'P',179,32,05:36:42,0,b'B',100,b'AGNC',18.08,19773
b'P',179,34,05:36:42,0,b'B',100,b'AGNC',18.08,19774
b'P',179,36,05:36:42,0,b'B',100,b'AGNC',18.08,19775
b'P',179,38,05:36:42,0,b'B',100,b'AGNC',18.08,19776
b'P',179,40,05:36:42,0,b'B',100,b'AGNC',18.08,19777
b'P',179,42,05:36:42,0,b'B',500,b'AGNC',18.08,19778
b'P',179,4,05:36:42,0,b'B',800,b'AGNC',18.09,19785
b'P',179,4,05:36:42,0,b'B',100,b'AGNC',18.09,19787
b'P',179,2,05:36:42,0,b'B',300,b'AGNC',18.09,19788
b'P',7297,2,05:37:06,0,b'B',100,b'SQ',69.73,19799
b'P',7804,2,05:37:33,0,b'B',20,b'TSLA',296.3,19827
b'P',7943,2,05:37:48,0,b'B',200,b'UGAZ',38.69,19847
b'P',14,4,05:37:53,0,b'B',40,b'AAPL',163.4,19852
b'P',674,4,05:39:18,0,b'B',9,b'BA',367.03,19903
b'P',3410,2,05:39:39,0,b'B',100,b'GOGL',5.01,19904
b'P',3410,2,05:39:39,0,b'B',327,b'GOGL',5.0,19908
b'P',3410,2,05:39:39,0,b'B',435,b'GOGL',5.0,19909
b'P',3410,2,05:39:39,0,b'B',435,b'GOGL',5.0,19910
b'P',3410,2,05:39:39,0,b'B',565,b'GOGL',5.0,19911
b'P',14,6,05:40:36,0,b'B',150,b'AAPL',163.45,19967
b'P',7943,2,05:40:49,0,b'B',130,b'UGAZ',38.66,19979
b'P',6536,4,05:41:14,0,b'B',44,b'RDS.A',59.49,20006
b'P',2728,4,05:41:24,0,b'B',40,b'FB',145.35,20020
b'P',8095,8,05:41:28,0,b'B',30000,b'VALE',12.0,20027
b'P',8095,10,05:41:28,0,b'B',16400,b'VALE',12.0,20028
b'P',8095,6,05:41:28,0,b'B',6100,b'VALE',12.0,20031
b'P',8095,6,05:41:28,0,b'B',800,b'VALE',12.0,20034
b'P',14,2,05:42:21,0,b'B',300,b'AAPL',163.5,20062
b'P',3334,2,05:42:38,0,b'B',100,b'GLD',124.06,20081
b'P',8095,6,05:42:58,0,b'B',41600,b'VALE',12.0,20096
b'P',8095,8,05:42:58,0,b'B',3000,b'VALE',12.0,20097
b'P',7804,2,05:43:11,0,b'B',20,b'TSLA',297.89,20106
b'P',14,2,05:43:12,0,b'B',5,b'AAPL',163.54,20107
b'P',3410,2,05:43:57,0,b'B',838,b'GOGL',5.0,20118
b'P',14,4,05:44:33,0,b'B',400,b'AAPL',163.69,20128
b'P',3410,2,05:45:53,0,b'B',5000,b'GOGL',4.99,20144
b'P',381,2,05:45:57,0,b'B',8,b'AMZN',1618.68,20145
b'P',5217,4,05:47:15,0,b'B',16,b'MSFT',104.0,20159
b'P',7804,2,05:47:16,0,b'B',2,b'TSLA',297.88,20160
b'P',8095,8,05:47:16,0,b'B',8100,b'VALE',12.0,20164
b'P',14,4,05:47:17,0,b'B',16,b'AAPL',163.57,20166
b'P',14,2,05:47:21,0,b'B',4,b'AAPL',163.57,20167
b'P',14,6,05:47:21,0,b'B',96,b'AAPL',163.5,20171
b'P',6419,2,05:47:38,0,b'B',41,b'QCOM',49.3,20173
b'P',1984,2,05:47:44,0,b'B',900,b'DGAZ',89.39,20175
b'P',8095,4,05:47:54,0,b'B',4900,b'VALE',12.01,20182
b'P',7297,2,05:48:03,0,b'B',30,b'SQ',69.72,20186
b'P',8095,4,05:48:07,0,b'B',4900,b'VALE',12.01,20188
b'P',8095,4,05:48:20,0,b'B',12400,b'VALE',12.01,20195
b'P',8095,4,05:48:20,0,b'B',2000,b'VALE',12.01,20197
b'P',8095,4,05:48:20,0,b'B',1900,b'VALE',12.01,20199
b'P',5084,2,05:48:25,0,b'B',10,b'MLNX',94.0,20200
b'P',381,2,05:48:31,0,b'B',5,b'AMZN',1618.83,20202
b'P',676,4,05:48:32,0,b'B',92,b'BABA',160.02,20204
b'P',8095,4,05:48:35,0,b'B',18600,b'VALE',12.01,20206
b'P',7297,2,05:49:02,0,b'B',2,b'SQ',69.73,20209
b'P',5217,2,05:49:03,0,b'B',25,b'MSFT',104.0,20210
b'P',8414,2,05:49:18,0,b'B',40,b'WHR',133.67,20213
b'P',7804,2,05:49:30,0,b'B',5,b'TSLA',297.78,20216
b'P',331,2,05:49:31,0,b'B',50,b'AMD',20.94,20217
b'P',7297,2,05:49:33,0,b'B',2,b'SQ',69.73,20218
b'P',676,2,05:49:52,0,b'B',108,b'BABA',160.02,20225
b'P',8095,4,05:49:53,0,b'B',12800,b'VALE',12.01,20234
b'P',8095,4,05:49:53,0,b'B',2000,b'VALE',12.01,20236
b'P',8095,4,05:49:53,0,b'B',1600,b'VALE',12.01,20238
b'P',14,2,05:50:05,0,b'B',60,b'AAPL',163.36,20247
b'P',14,6,05:50:20,0,b'B',5,b'AAPL',163.23,20253
b'P',14,2,05:50:44,0,b'B',340,b'AAPL',163.32,20255
b'P',14,4,05:50:44,0,b'B',99,b'AAPL',163.32,20256
b'P',676,2,05:51:04,0,b'B',5,b'BABA',160.01,20266
b'P',381,2,05:51:07,0,b'B',1,b'AMZN',1619.07,20268
b'P',676,2,05:51:14,0,b'B',6,b'BABA',160.01,20269
b'P',5628,2,05:51:24,0,b'B',2,b'NVDA',134.0,20272
b'P',7943,2,05:51:31,0,b'B',100,b'UGAZ',38.59,20273
b'P',5628,2,05:51:32,0,b'B',7,b'NVDA',134.0,20276
b'P',7943,2,05:54:15,0,b'B',10,b'UGAZ',38.7,20304
b'P',6419,2,05:54:48,0,b'B',1,b'QCOM',49.97,20306
b'P',1984,2,05:54:49,0,b'B',100,b'DGAZ',89.37,20308
b'P',3410,2,05:55:32,0,b'B',100,b'GOGL',4.98,20312
b'P',14,2,05:55:53,0,b'B',30,b'AAPL',163.48,20316
b'P',14,4,05:56:31,0,b'B',50,b'AAPL',163.31,20330
b'P',14,2,05:56:50,0,b'B',126,b'AAPL',163.31,20343
b'P',14,6,05:57:00,0,b'B',95,b'AAPL',163.3,20349
b'P',7297,2,05:57:09,0,b'B',20,b'SQ',69.73,20350
b'P',3372,2,05:58:00,0,b'B',300,b'GME',11.35,20358
b'P',5217,2,05:58:46,0,b'B',100,b'MSFT',103.97,20370
b'P',7291,4,05:59:17,0,b'B',400,b'SPY',264.3,20386
b'P',7291,4,05:59:18,0,b'B',300,b'SPY',264.3,20388
b'P',7291,4,05:59:38,0,b'B',1800,b'SPY',264.3,20390
b'P',5628,2,05:59:49,0,b'B',11,b'NVDA',133.66,20395
b'P',5628,2,05:59:58,0,b'B',10,b'NVDA',134.01,20396
