time,stock,vwap
9:00:00,IGM,183.97
9:00:00,IGOV,48.86
9:00:00,IGSB,52.09
9:00:00,IGT,15.7
9:00:00,IGV,186.51
9:00:00,IHG,58.64
9:00:00,IHI,209.76
9:00:00,III,4.2
9:00:00,IIIN,21.91
9:00:00,IIIV,23.79
9:00:00,IIN,25.25
9:00:00,IIPR,59.59
9:00:00,IIVI,32.47
9:00:00,IJH,181.23
9:00:00,IJJ,153.05
9:00:00,IJK,206.52
9:00:00,IJR,75.36
9:00:00,ILF,34.45
9:00:00,ILMN,277.0
9:00:00,ILPT,20.97
9:00:00,IMAX,20.82
9:00:00,IMDZ,1.45
9:00:00,IMGN,4.85
9:00:00,IMH,3.65
9:00:00,IMKTA,28.49
9:00:00,IMMP,2.2
9:00:00,IMMR,9.35
9:00:00,IMMU,14.5
9:00:00,IMO,27.7
9:00:00,INAP,5.53
9:00:00,INBK,20.11
9:00:00,INCY,78.91
9:00:00,INDA,31.92
9:00:00,INDB,78.67
9:00:00,INDL,58.27
9:00:00,INDY,34.09
9:00:00,INFN,4.36
9:00:00,INFO,50.76
9:00:00,INFY,10.46
9:00:00,ING,12.05
9:00:00,INGN,147.74
9:00:00,INGR,98.33
9:00:00,INN,10.97
9:00:00,INO,4.72
9:00:00,INOD,1.41
9:00:00,INOV,13.87
9:00:00,INPX,2.21
9:00:00,INSM,24.51
9:00:00,INSP,52.85
9:00:00,INST,38.04
9:00:00,INSY,3.5
9:00:00,INT,24.59
9:00:00,INTC,46.57
9:00:00,INTL,37.33
9:00:00,INTU,210.73
9:00:00,INUV,1.21
9:00:00,INVA,20.22
9:00:00,INVH,22.31
9:00:00,INWK,4.48
9:00:00,INXN,58.93
9:00:00,IONS,54.51
9:00:00,IOO,44.33
9:00:00,IOSP,69.03
9:00:00,IOTS,4.76
9:00:00,IOVA,8.5
9:00:00,IP,46.99
9:00:00,IPAR,67.48
9:00:00,IPCI,0.34
9:00:00,IPG,22.53
9:00:00,IPGP,130.35
9:00:00,IPHI,38.54
9:00:00,IPHS,29.96
9:00:00,IPI,3.15
9:00:00,IQ,19.2
9:00:00,IQV,124.95
9:00:00,IR,97.07
9:00:00,IRBT,88.4
9:00:00,IRDM,18.79
9:00:00,IRIX,4.65
9:00:00,IRM,36.57
9:00:00,IRMD,26.13
9:00:00,IRS,14.46
9:00:00,IRT,10.4
9:00:00,IRTC,83.33
9:00:00,IRWD,13.09
9:00:00,ISBC,11.79
9:00:00,ISCA,43.53
9:00:00,ISR,0.42
9:00:00,ISRG,500.06
9:00:00,ISRL,116.99
9:00:00,ISSC,2.08
9:00:00,ISTR,23.38
9:00:00,IT,132.21
9:00:00,ITA,192.98
9:00:00,ITB,32.93
9:00:00,ITCI,10.87
9:00:00,ITE,59.38
9:00:00,ITG,30.24
9:00:00,ITGR,78.26
9:00:00,ITI,3.71
9:00:00,ITIC,172.35
9:00:00,ITRI,52.6
9:00:00,ITRM,6.54
9:00:00,ITT,51.31
9:00:00,ITUB,10.14
9:00:00,ITW,134.37
9:00:00,IUSG,55.32
9:00:00,IUSV,52.66
9:00:00,IVAC,5.45
9:00:00,IVC,5.35
9:00:00,IVE,108.28
9:00:00,IVR,15.98
9:00:00,IVV,266.49
9:00:00,IVZ,18.3
9:00:00,IWB,147.51
9:00:00,IWD,117.93
9:00:00,IWF,139.31
9:00:00,IWM,146.52
9:00:00,IWN,117.36
9:00:00,IWR,50.68
9:00:00,IWV,156.63
9:00:00,IX,73.84
9:00:00,IXG,61.43
9:00:00,IXN,153.22
9:00:00,IXUS,56.03
9:00:00,IYE,34.32
9:00:00,IYF,115.14
9:00:00,IYH,187.22
9:00:00,IYJ,141.15
9:00:00,IYR,82.11
9:00:00,IZEA,1.62
9:00:00,JACK,81.55
9:00:00,JAG,10.45
9:00:00,JAGX,0.25
9:00:00,JAX,8.61
9:00:00,JAZZ,125.28
9:00:00,JBGS,38.38
9:00:00,JBHT,105.04
9:00:00,JBL,26.03
9:00:00,JBLU,18.1
9:00:00,JBSS,64.31
9:00:00,JCAP,21.49
9:00:00,JCI,32.78
9:00:00,JCOM,73.47
9:00:00,JCP,1.29
9:00:00,JCS,2.42
9:00:00,JCTCF,7.18
9:00:00,JD,24.01
9:00:00,JDST,41.74
9:00:00,JEC,63.06
9:00:00,JEF,20.61
9:00:00,JELD,17.09
9:00:00,JETS,30.49
9:00:00,JHG,21.84
9:00:00,JILL,6.02
9:00:00,JJSF,157.82
9:00:00,JKE,168.8
9:00:00,JKHY,131.25
9:00:00,JKL,137.48
9:00:00,JKS,15.74
9:00:00,JLL,140.28
9:00:00,JMEI,2.51
9:00:00,JNCE,3.83
9:00:00,JNJ,130.85
9:00:00,JNK,35.07
9:00:00,JNPR,25.56
9:00:00,JNUG,10.47
9:00:00,JOBS,66.15
9:00:00,JOE,15.34
9:00:00,JOUT,63.68
9:00:00,JPM,104.08
9:00:00,JPM-A,24.81
9:00:00,JPSE,29.09
9:00:00,JPST,50.3
9:00:00,JRJC,1.08
9:00:00,JRVR,37.8
9:00:00,JSYNW,0.07
9:00:00,JT,6.0
9:00:00,JTA,11.28
9:00:00,JVA,5.64
9:00:00,JW.A,51.15
9:00:00,JWN,45.95
9:00:00,JXI,50.54
9:00:00,K,58.08
9:00:00,KAI,85.32
9:00:00,KALA,5.27
9:00:00,KALU,98.2
9:00:00,KAR,51.56
9:00:00,KBAL,13.57
9:00:00,KBE,43.05
9:00:00,KBH,20.19
9:00:00,KBR,17.01
9:00:00,KBWY,31.68
9:00:00,KCAP,3.68
9:00:00,KDMN,2.24
9:00:00,KDP,26.49
9:00:00,KE,15.99
9:00:00,KEG,1.63
9:00:00,KEM,20.59
9:00:00,KEN,16.72
9:00:00,KEP,14.75
9:00:00,KEX,70.23
9:00:00,KEY,16.71
9:00:00,KEY-I,26.58
9:00:00,KEYS,71.84
9:00:00,KEYW,6.94
9:00:00,KFRC,32.4
9:00:00,KFY,44.43
9:00:00,KGC,3.27
9:00:00,KHC,46.94
9:00:00,KIDS,34.63
9:00:00,KIE,29.77
9:00:00,KIM,17.28
9:00:00,KIN,9.85
9:00:00,KIO,14.99
9:00:00,KKR,22.28
9:00:00,KL,30.33
9:00:00,KLAC,102.98
9:00:00,KLIC,21.15
9:00:00,KLXE,25.4
9:00:00,KMB,108.34
9:00:00,KMI,18.0
9:00:00,KMPH,2.71
9:00:00,KMPR,73.73
9:00:00,KMT,37.38
9:00:00,KMX,58.53
9:00:00,KN,15.09
9:00:00,KNDI,5.73
9:00:00,KNL,19.55
9:00:00,KNOP,18.98
9:00:00,KNSA,18.02
9:00:00,KNSL,57.46
9:00:00,KNX,31.69
9:00:00,KO,47.48
9:00:00,KOP,22.82
9:00:00,KORU,31.4
9:00:00,KOS,4.95
9:00:00,KPTI,8.36
9:00:00,KR,27.92
9:00:00,KRA,28.05
9:00:00,KRC,69.83
9:00:00,KRE,53.71
9:00:00,KRNT,19.98
9:00:00,KRNY,13.26
9:00:00,KRO,13.2
9:00:00,KRP,16.45
9:00:00,KSA,32.03
9:00:00,KSS,69.29
9:00:00,KSU,107.73
9:00:00,KT,13.86
9:00:00,KTOS,15.21
9:00:00,KTOV,1.28
9:00:00,KURA,15.13
9:00:00,KW,19.5
9:00:00,KWEB,42.58
9:00:00,L,47.72
9:00:00,LABD,28.37
9:00:00,LABL,44.51
9:00:00,LABU,44.31
9:00:00,LAD,88.16
9:00:00,LADR,16.93
9:00:00,LAIX,9.77
9:00:00,LAKE,11.2
9:00:00,LAMR,74.33
9:00:00,LANC,156.6
9:00:00,LAND,11.89
9:00:00,LARK,23.44
9:00:00,LASR,18.84
9:00:00,LAUR,15.72
9:00:00,LAWS,29.49
9:00:00,LAZ,39.09
9:00:00,LB,27.71
9:00:00,LBAI,15.73
9:00:00,LBC,9.46
9:00:00,LBRDA,74.92
9:00:00,LBRDK,75.2
9:00:00,LBTYA,23.74
9:00:00,LBTYK,22.88
9:00:00,LBY,4.98
9:00:00,LC,3.03
9:00:00,LCI,7.51
9:00:00,LCII,81.74
9:00:00,LCNB,16.4
9:00:00,LCUT,10.35
9:00:00,LDL,25.8
9:00:00,LDOS,57.46
9:00:00,LE,18.55
9:00:00,LEA,153.88
9:00:00,LECO,86.47
9:00:00,LEG,40.06
9:00:00,LEGH,13.6
9:00:00,LEN,45.4
9:00:00,LENS,0.44
9:00:00,LEVL,23.09
9:00:00,LEXEA,40.52
9:00:00,LFC,11.96
9:00:00,LFUS,176.14
9:00:00,LFVN,14.38
9:00:00,LGCY,1.55
9:00:00,LGF.A,17.95
9:00:00,LGIH,59.72
9:00:00,LGND,116.77
9:00:00,LH,136.79
9:00:00,LHCG,107.53
9:00:00,LII,225.99
9:00:00,LILA,16.01
9:00:00,LILAK,16.25
9:00:00,LIN,162.15
9:00:00,LINC,2.82
9:00:00,LIND,12.5
9:00:00,LION,30.43
9:00:00,LIQT,1.71
9:00:00,LIT,28.14
9:00:00,LITE,45.65
9:00:00,LIVN,89.08
9:00:00,LJPC,5.57
9:00:00,LKCO,12.03
9:00:00,LKFN,45.5
9:00:00,LKQ,26.33
9:00:00,LKSD,7.79
9:00:00,LL,11.63
9:00:00,LLEX,1.72
9:00:00,LLL,194.8
9:00:00,LLNW,2.91
9:00:00,LLY,116.47
9:00:00,LM,28.72
9:00:00,LMAT,23.56
9:00:00,LMFA,1.66
9:00:00,LMFAW,0.04
9:00:00,LMHB,23.11
9:00:00,LMNR,21.64
9:00:00,LMNX,27.6
9:00:00,LMRKN,24.5
9:00:00,LMRKO,24.39
9:00:00,LMT,289.12
9:00:00,LNC,57.69
9:00:00,LNDC,12.69
9:00:00,LNG,65.97
9:00:00,LNN,85.98
9:00:00,LNT,42.86
9:00:00,LNTH,16.54
9:00:00,LOAN,6.07
9:00:00,LOB,13.75
9:00:00,LOCO,16.69
9:00:00,LODE,0.16
9:00:00,LOGC,8.66
9:00:00,LOGI,36.08
9:00:00,LOGM,89.95
9:00:00,LOMA,12.3
9:00:00,LONE,4.88
9:00:00,LOPE,92.22
9:00:00,LORL,34.44
9:00:00,LOVE,23.59
9:00:00,LOW,94.11
9:00:00,LOXO,234.03
9:00:00,LPI,3.65
9:00:00,LPL,8.85
9:00:00,LPLA,69.43
9:00:00,LPSN,22.53
9:00:00,LPT,46.28
9:00:00,LPTX,2.41
9:00:00,LPX,24.07
9:00:00,LQD,115.27
9:00:00,LQDA,13.6
9:00:00,LRCX,167.94
9:00:00,LRN,29.56
9:00:00,LSCC,7.62
9:00:00,LSI,97.11
9:00:00,LSTR,103.29
9:00:00,LSXMA,38.92
9:00:00,LSXMK,39.0
9:00:00,LTC,46.17
9:00:00,LTHM,12.91
9:00:00,LTM,11.64
9:00:00,LTRPA,16.34
9:00:00,LTXB,40.55
9:00:00,LULU,149.38
9:00:00,LUNA,3.34
9:00:00,LUV,56.98
9:00:00,LVS,56.89
9:00:00,LW,72.82
9:00:00,LWAY,2.96
9:00:00,LX,9.55
9:00:00,LXFT,57.68
9:00:00,LXP,9.42
9:00:00,LXRX,4.37
9:00:00,LXU,7.33
9:00:00,LYB,87.0
9:00:00,LYG,2.99
9:00:00,LYV,52.46
9:00:00,LZB,28.84
9:00:00,M,25.66
9:00:00,MA,200.65
9:00:00,MAA,103.41
9:00:00,MAC,46.6
9:00:00,MAN,74.53
9:00:00,MANH,48.22
9:00:00,MANT,54.67
9:00:00,MAR,111.78
9:00:00,MARK,1.89
9:00:00,MAS,31.98
9:00:00,MASI,121.78
9:00:00,MAT,12.25
9:00:00,MATW,44.7
9:00:00,MATX,32.93
9:00:00,MAV,10.94
9:00:00,MAXR,5.56
9:00:00,MAYS,39.15
9:00:00,MB,36.37
9:00:00,MBB,104.94
9:00:00,MBCN,42.95
9:00:00,MBFI,44.94
9:00:00,MBI,9.36
9:00:00,MBII,1.43
9:00:00,MBIO,3.26
9:00:00,MBOT,8.61
9:00:00,MBT,8.3
9:00:00,MBTF,10.28
9:00:00,MBUU,39.45
9:00:00,MBWM,33.54
9:00:00,MC,43.25
9:00:00,MCB,35.64
9:00:00,MCD,185.82
9:00:00,MCF,3.52
9:00:00,MCFT,21.37
9:00:00,MCHI,57.85
9:00:00,MCHP,79.49
9:00:00,MCHX,4.02
9:00:00,MCK,125.73
9:00:00,MCO,155.19
9:00:00,MCRB,6.04
9:00:00,MCRI,42.89
9:00:00,MCS,45.05
9:00:00,MCY,50.74
9:00:00,MD,36.28
9:00:00,MDB,87.57
9:00:00,MDC,30.64
9:00:00,MDCO,21.24
9:00:00,MDGL,111.26
9:00:00,MDGS,2.52
9:00:00,MDLZ,43.56
9:00:00,MDP,53.96
9:00:00,MDR,8.84
9:00:00,MDRX,11.76
9:00:00,MDSO,68.33
9:00:00,MDT,86.68
9:00:00,MDU,25.1
9:00:00,MDWD,4.77
9:00:00,MDY,330.29
9:00:00,MED,123.98
9:00:00,MEDP,61.1
9:00:00,MEET,5.5
9:00:00,MEI,25.27
9:00:00,MELI,354.42
9:00:00,MEOH,57.03
9:00:00,MERC,14.51
9:00:00,MESA,8.98
9:00:00,MET,44.59
9:00:00,METC,5.64
9:00:00,MFA,7.27
9:00:00,MFC,15.88
9:00:00,MFGP,19.47
9:00:00,MGA,51.51
9:00:00,MGEE,61.93
9:00:00,MGEN,2.75
9:00:00,MGI,1.97
9:00:00,MGK,113.51
9:00:00,MGLN,65.33
9:00:00,MGM,28.52
9:00:00,MGNX,11.28
9:00:00,MGP,30.34
9:00:00,MGRC,49.51
9:00:00,MGTX,9.48
9:00:00,MGY,11.96
9:00:00,MH-D,5.25
9:00:00,MHK,125.84
9:00:00,MHLD,1.14
9:00:00,MHO,25.02
9:00:00,MIC,42.48
9:00:00,MIDD,116.92
9:00:00,MIE,9.03
9:00:00,MIK,14.06
9:00:00,MIME,34.59
9:00:00,MINI,36.0
9:00:00,MINT,101.36
9:00:00,MITK,10.69
9:00:00,MITT,17.71
9:00:00,MIXT,15.77
9:00:00,MJ,33.33
9:00:00,MKC,122.84
9:00:00,MKC.V,123.29
9:00:00,MKL,1033.12
9:00:00,MKSI,80.32
9:00:00,MKTX,213.11
9:00:00,MLAB,219.18
9:00:00,MLCO,21.34
9:00:00,MLHR,33.14
9:00:00,MLI,25.13
9:00:00,MLM,181.15
9:00:00,MLND,10.45
9:00:00,MLNX,86.04
9:00:00,MLP,11.72
9:00:00,MLPI,21.79
9:00:00,MLVF,19.46
9:00:00,MMC,82.58
9:00:00,MMI,38.63
9:00:00,MMLP,13.41
9:00:00,MMM,196.25
9:00:00,MMP,62.19
9:00:00,MMS,68.83
9:00:00,MMSI,53.56
9:00:00,MMYT,25.07
9:00:00,MNGA,0.24
9:00:00,MNK,21.61
9:00:00,MNKD,1.19
9:00:00,MNLO,5.39
9:00:00,MNOV,8.77
9:00:00,MNR,13.42
9:00:00,MNRO,70.82
9:00:00,MNST,55.51
9:00:00,MNTA,11.4
9:00:00,MNTX,7.24
9:00:00,MO,45.94
9:00:00,MOBL,4.8
9:00:00,MOD,13.44
9:00:00,MODN,14.21
9:00:00,MOFG,28.15
9:00:00,MOG.A,85.15
9:00:00,MOH,135.04
9:00:00,MOMO,29.61
9:00:00,MORL,14.69
9:00:00,MORN,117.61
9:00:00,MORT,23.07
9:00:00,MOS,31.83
9:00:00,MOSY,0.17
9:00:00,MOV,32.54
9:00:00,MPAA,19.91
9:00:00,MPC,64.83
9:00:00,MPLX,34.44
9:00:00,MPW,17.82
9:00:00,MPWR,127.07
9:00:00,MPX,13.99
9:00:00,MRAM,6.73
9:00:00,MRC,15.52
9:00:00,MRCC,11.91
9:00:00,MRCCL,24.57
9:00:00,MRCY,57.49
9:00:00,MRIN,5.98
9:00:00,MRK,73.46
9:00:00,MRKR,5.5
9:00:00,MRLN,22.36
9:00:00,MRNA,14.76
9:00:00,MRNS,3.1
9:00:00,MRO,16.08
9:00:00,MRT,11.31
9:00:00,MRTN,19.39
9:00:00,MRTX,62.78
9:00:00,MRUS,12.93
9:00:00,MRVL,18.32
9:00:00,MS,42.24
9:00:00,MS-G,25.48
9:00:00,MSA,97.79
9:00:00,MSBI,24.36
9:00:00,MSCI,161.7
9:00:00,MSEX,55.18
9:00:00,MSF,17.24
9:00:00,MSFT,104.68
9:00:00,MSG,273.02
9:00:00,MSGN,22.24
9:00:00,MSI,115.89
9:00:00,MSL,11.1
9:00:00,MSM,83.08
9:00:00,MSON,19.73
9:00:00,MSTR,135.91
9:00:00,MT,23.12
9:00:00,MTB,167.34
9:00:00,MTBC,4.21
9:00:00,MTCH,52.6
9:00:00,MTD,622.47
9:00:00,MTDR,19.28
9:00:00,MTEM,4.23
9:00:00,MTEX,19.16
9:00:00,MTG,12.17
9:00:00,MTH,40.24
9:00:00,MTLS,15.54
9:00:00,MTN,187.04
9:00:00,MTNB,0.92
9:00:00,MTOR,21.07
9:00:00,MTRN,47.25
9:00:00,MTRX,20.97
9:00:00,MTSC,48.5
9:00:00,MTSI,17.51
9:00:00,MTUM,104.66
9:00:00,MTW,15.0
9:00:00,MTX,56.18
9:00:00,MTZ,43.66
9:00:00,MU,38.22
9:00:00,MUB,109.13
9:00:00,MUC,12.86
9:00:00,MUFG,5.3
9:00:00,MUR,27.65
9:00:00,MUSA,80.8
9:00:00,MUX,1.79
9:00:00,MVBF,16.79
9:00:00,MVT,14.25
9:00:00,MWA,9.59
9:00:00,MXIM,54.37
9:00:00,MXL,18.9
9:00:00,MXWL,2.93
9:00:00,MYF,13.4
9:00:00,MYGN,27.71
9:00:00,MYL,28.65
9:00:00,MYND,1.89
9:00:00,MYOK,40.35
9:00:00,MYRG,30.1
9:00:00,NAD,13.1
9:00:00,NAIL,31.87
9:00:00,NAK,0.76
9:00:00,NANO,30.68
9:00:00,NAT,2.05
9:00:00,NATH,69.82
9:00:00,NATI,41.46
9:00:00,NAV,32.05
9:00:00,NAVG,69.75
9:00:00,NAVI,11.44
9:00:00,NBB,19.82
9:00:00,NBEV,6.88
9:00:00,NBHC,32.14
9:00:00,NBIX,85.36
9:00:00,NBL,22.72
9:00:00,NBN,19.46
9:00:00,NBR,2.94
9:00:00,NBR-A,23.79
9:00:00,NBTB,35.97
9:00:00,NCBS,54.85
9:00:00,NCI,25.29
9:00:00,NCLH,49.89
9:00:00,NCMI,6.89
9:00:00,NCNA,12.05
9:00:00,NCOM,40.4
9:00:00,NCR,26.74
9:00:00,NCS,7.89
9:00:00,NCSM,5.76
9:00:00,NDAQ,84.96
9:00:00,NDLS,7.3
9:00:00,NDSN,128.02
9:00:00,NE,3.31
9:00:00,NEA,12.8
9:00:00,NEE,173.07
9:00:00,NEM,33.25
9:00:00,NEO,16.76
9:00:00,NEOG,58.36
9:00:00,NEOS,2.07
9:00:00,NEP,41.67
9:00:00,NEPT,3.23
9:00:00,NERV,6.3
9:00:00,NEU,402.17
9:00:00,NEW,5.43
9:00:00,NEWA,6.23
9:00:00,NEWM,13.59
9:00:00,NEWR,96.33
9:00:00,NEXA,8.73
9:00:00,NEXT,3.88
9:00:00,NFEC,8.03
9:00:00,NFG,56.67
9:00:00,NFLX,334.91
9:00:00,NFX,18.3
9:00:00,NG,3.79
9:00:00,NGD,1.13
9:00:00,NGG,53.86
9:00:00,NGHC,23.72
9:00:00,NGHCN,20.02
9:00:00,NGL,11.42
9:00:00,NGS,16.83
9:00:00,NGVC,14.0
9:00:00,NGVT,91.68
9:00:00,NH,0.59
9:00:00,NHC,79.18
9:00:00,NHF,21.58
9:00:00,NHI,80.99
9:00:00,NHS,10.61
9:00:00,NHTC,16.86
9:00:00,NI,26.32
9:00:00,NIB,24.9
9:00:00,NICE,107.86
9:00:00,NICK,9.28
9:00:00,NIHD,4.51
9:00:00,NINE,23.89
9:00:00,NIO,7.1
9:00:00,NITE,13.43
9:00:00,NIU,7.61
9:00:00,NJR,46.94
9:00:00,NK,1.13
9:00:00,NKE,80.5
9:00:00,NKTR,42.66
9:00:00,NLS,7.56
9:00:00,NLSN,25.39
9:00:00,NLY,10.39
9:00:00,NMCI,2.85
9:00:00,NMFC,13.85
9:00:00,NMIH,21.86
9:00:00,NML,7.6
9:00:00,NMM,1.08
9:00:00,NMRK,10.06
9:00:00,NNBR,8.92
9:00:00,NNDM,1.09
9:00:00,NNN,51.76
9:00:00,NOAH,43.94
9:00:00,NOC,278.05
9:00:00,NODK,15.02
9:00:00,NOG,2.54
9:00:00,NOK,6.5
9:00:00,NOMD,17.83
9:00:00,NOV,29.74
9:00:00,NOVT,66.33
9:00:00,NOW,188.74
9:00:00,NP,69.2
9:00:00,NPO,64.44
9:00:00,NPTN,6.97
9:00:00,NPV,12.09
9:00:00,NQP,12.6
9:00:00,NRE,16.47
9:00:00,NRG,40.22
9:00:00,NRIM,32.47
9:00:00,NRZ,16.81
9:00:00,NS,25.21
9:00:00,NSA,28.32
9:00:00,NSC,166.74
9:00:00,NSIT,45.13
9:00:00,NSP,104.44
9:00:00,NSSC,15.24
9:00:00,NSTG,20.58
9:00:00,NTAP,62.94
9:00:00,NTB,35.87
9:00:00,NTCT,25.95
9:00:00,NTEC,7.81
9:00:00,NTES,240.95
9:00:00,NTG,14.18
9:00:00,NTGN,4.68
9:00:00,NTGR,38.23
9:00:00,NTLA,13.16
9:00:00,NTNX,50.19
9:00:00,NTR,51.79
9:00:00,NTRA,14.14
9:00:00,NTRI,43.31
9:00:00,NTRP,3.83
9:00:00,NTRS,88.95
9:00:00,NTRSP,26.22
9:00:00,NTWK,6.61
9:00:00,NUAN,15.47
9:00:00,NUE,60.18
9:00:00,NUGT,19.11
9:00:00,NURO,0.91
9:00:00,NUS,63.19
9:00:00,NUV,9.59
9:00:00,NUVA,48.88
9:00:00,NUW,15.79
9:00:00,NVAX,2.2
9:00:00,NVCN,0.74
9:00:00,NVCR,48.46
9:00:00,NVDA,133.87
9:00:00,NVEC,93.8
9:00:00,NVEE,69.45
9:00:00,NVMI,24.22
9:00:00,NVO,46.72
9:00:00,NVR,2642.65
9:00:00,NVRO,47.52
9:00:00,NVS,85.31
9:00:00,NVT,25.17
9:00:00,NVTA,13.98
9:00:00,NVTR,13.77
9:00:00,NWBI,17.64
9:00:00,NWE,62.19
9:00:00,NWFL,29.45
9:00:00,NWL,21.06
9:00:00,NWN,61.34
9:00:00,NWPX,22.15
9:00:00,NWS,12.71
9:00:00,NWSA,12.68
9:00:00,NX,15.07
9:00:00,NXEO,9.2
9:00:00,NXGN,17.35
9:00:00,NXJ,13.19
9:00:00,NXPI,86.7
9:00:00,NXQ,13.7
9:00:00,NXST,81.64
9:00:00,NXTD,1.19
9:00:00,NXTM,28.94
9:00:00,NYCB,11.15
9:00:00,NYMT,6.19
9:00:00,NYMX,2.05
9:00:00,NYNY,12.24
9:00:00,NYT,25.93
9:00:00,NZF,14.26
9:00:00,O,66.88
9:00:00,OAK,40.67
9:00:00,OAS,6.09
9:00:00,OBE,0.43
9:00:00,OBNK,34.85
9:00:00,OC,50.94
9:00:00,OCC,3.58
9:00:00,OCFC,23.97
9:00:00,OCN,1.71
9:00:00,OCUL,3.79
9:00:00,OCX,5.28
9:00:00,ODFL,135.89
9:00:00,ODP,2.94
9:00:00,OEC,27.76
9:00:00,OEF,117.1
9:00:00,OFG,19.78
9:00:00,OFIX,52.13
9:00:00,OFLX,63.38
9:00:00,OFS,11.24
9:00:00,OGE,40.12
9:00:00,OGEN,0.91
9:00:00,OGS,80.43
9:00:00,OHGI,0.11
9:00:00,OHI,39.08
9:00:00,OHRP,0.12
9:00:00,OI,19.66
9:00:00,OIA,7.51
9:00:00,OIBR.C,1.64
9:00:00,OIH,16.82
9:00:00,OII,15.55
9:00:00,OIIM,1.5
9:00:00,OILD,28.6
9:00:00,OIS,17.26
9:00:00,OKE,64.04
9:00:00,OKTA,78.43
9:00:00,OLBK,27.09
9:00:00,OLED,103.28
9:00:00,OLLI,76.68
9:00:00,OLN,23.49
9:00:00,OMAB,44.25
9:00:00,OMC,76.61
9:00:00,OMCL,62.5
9:00:00,OMER,12.95
9:00:00,OMF,29.24
9:00:00,ON,19.58
9:00:00,ONB,16.18
9:00:00,ONCE,43.22
9:00:00,ONCS,0.84
9:00:00,ONDK,7.01
9:00:00,ONEQ,277.99
9:00:00,ONTX,2.24
9:00:00,OPB,21.61
9:00:00,OPBK,9.15
9:00:00,OPGN,1.54
9:00:00,OPHT,1.28
9:00:00,OPI,31.7
9:00:00,OPK,3.59
9:00:00,OPRA,8.07
9:00:00,OPTN,6.28
9:00:00,OPY,26.35
9:00:00,OR,9.48
9:00:00,ORA,55.96
9:00:00,ORBC,8.01
9:00:00,ORBK,60.68
9:00:00,ORC,6.95
9:00:00,ORCL,49.91
9:00:00,ORGO,14.4
9:00:00,ORGS,4.44
9:00:00,ORI,19.95
9:00:00,ORIT,16.87
9:00:00,ORLY,341.12
9:00:00,ORMP,3.49
9:00:00,ORRF,18.84
9:00:00,OSB,28.43
9:00:00,OSBC,14.27
9:00:00,OSIS,87.95
9:00:00,OSK,73.47
9:00:00,OSMT,8.33
9:00:00,OSPN,14.09
9:00:00,OSTK,18.02
9:00:00,OSUR,12.36
9:00:00,OTEL,16.61
9:00:00,OTEX,35.26
9:00:00,OTLK,0.71
9:00:00,OTTR,47.15
9:00:00,OUT,20.84
9:00:00,OVBC,35.61
9:00:00,OVID,3.21
9:00:00,OVLY,17.54
9:00:00,OXFD,13.98
9:00:00,OXLC,10.44
9:00:00,OXY,66.88
9:00:00,OZK,31.75
9:00:00,P,8.41
9:00:00,PAA,23.01
9:00:00,PAAS,14.35
9:00:00,PACB,6.91
9:00:00,PACW,39.03
9:00:00,PAG,46.2
9:00:00,PAGS,21.09
9:00:00,PAH,11.04
9:00:00,PAHC,31.26
9:00:00,PALL,126.97
9:00:00,PAM,35.1
9:00:00,PANW,208.6
9:00:00,PAR,24.91
9:00:00,PARR,16.16
9:00:00,PATI,19.49
9:00:00,PATK,39.47
9:00:00,PAYC,143.69
9:00:00,PAYX,70.09
9:00:00,PB,71.32
9:00:00,PBA,34.86
9:00:00,PBCT,16.83
9:00:00,PBCTP,25.6
9:00:00,PBF,34.64
9:00:00,PBFX,21.67
9:00:00,PBH,27.45
9:00:00,PBI,7.24
9:00:00,PBIP,18.08
9:00:00,PBPB,8.77
9:00:00,PBR,15.78
9:00:00,PBR.A,13.79
9:00:00,PBYI,26.6
9:00:00,PCAR,64.11
9:00:00,PCB,15.87
9:00:00,PCG,13.56
9:00:00,PCH,35.84
9:00:00,PCMI,20.83
9:00:00,PCRX,39.96
9:00:00,PCSB,20.42
9:00:00,PCTY,67.65
9:00:00,PCY,26.98
9:00:00,PCYG,7.74
9:00:00,PCYO,9.96
9:00:00,PDBC,16.2
9:00:00,PDCE,32.11
9:00:00,PDCO,22.06
9:00:00,PDD,29.7
9:00:00,PDEX,14.79
9:00:00,PDFS,10.23
9:00:00,PDI,31.87
9:00:00,PDLI,3.11
9:00:00,PDM,19.09
9:00:00,PDS,2.01
9:00:00,PDVW,38.46
9:00:00,PE,18.24
9:00:00,PEB,31.58
9:00:00,PEBO,32.66
9:00:00,PEG,52.86
9:00:00,PEGA,55.04
9:00:00,PEGI,21.1
9:00:00,PEI,7.56
9:00:00,PEIX,1.44
9:00:00,PEN,139.36
9:00:00,PENN,23.7
9:00:00,PEP,109.83
9:00:00,PERI,3.29
9:00:00,PES,1.43
9:00:00,PESI,3.81
9:00:00,PETQ,29.32
9:00:00,PETS,22.56
9:00:00,PETX,4.2
9:00:00,PETZ,0.58
9:00:00,PEZ,50.42
9:00:00,PFBC,48.3
9:00:00,PFBI,14.46
9:00:00,PFE,41.07
9:00:00,PFF,35.84
9:00:00,PFFA,23.75
9:00:00,PFG,47.4
9:00:00,PFGC,34.15
9:00:00,PFIE,1.73
9:00:00,PFIS,40.26
9:00:00,PFLT,12.82
